id,visit_id,visit_date,engineer_skill_level,engineer_note,outcome,task_id,tavg
17081,2,2020-12-03 00:00:00,3,17 172 70 91 81 4 38 30 123 9 131 74 61 173 115,FAIL,TASK8731,4.8
17082,1,2020-12-03 00:00:00,1,200 8 92 166 137,SUCCESS,TASK8746,4.8
17083,1,2020-12-03 00:00:00,1,8 30 116 69 202 161 96 64 10 4 90 141 76 18 199,SUCCESS,TASK8749,4.8
17084,1,2020-12-03 00:00:00,2,88 190 134 196,FAIL,TASK9511,4.8
17085,3,2020-12-03 00:00:00,2,177 102 175 169 120,SUCCESS,TASK9709,4.8
17086,0,2020-12-04 00:00:00,2,31 202 166,FAIL,TASK1089,4.1
17087,1,2020-12-04 00:00:00,5,140 180 68 45 87 121,SUCCESS,TASK1197,4.1
17088,1,2020-12-04 00:00:00,2,184 176 19 6 105 108,FAIL,TASK1298,4.1
17089,2,2020-12-04 00:00:00,1,156 77 41 197 62 64 137 155 194 20 120,SUCCESS,TASK1577,4.1
17090,2,2020-12-04 00:00:00,5,115 43 18 175 84 177 2 11,SUCCESS,TASK1680,4.1
17091,1,2020-12-04 00:00:00,3,74 106 116 8 144,FAIL,TASK1717,4.1
17092,0,2020-12-04 00:00:00,2,87 65 99 47 64 11 200,SUCCESS,TASK1866,4.1
17093,1,2020-12-04 00:00:00,5,123 24 116 181 44 88,FAIL,TASK1915,4.1
17094,0,2020-12-04 00:00:00,1,119 126 93 57 41 192 106 123 131 78 48 132 203,SUCCESS,TASK2033,4.1
17095,0,2020-12-04 00:00:00,4,178 199 85 187 47,FAIL,TASK2035,4.1
17096,0,2020-12-04 00:00:00,3,103 76 8 14 39 141 110 27 68 178,SUCCESS,TASK2140,4.1
17097,1,2020-12-04 00:00:00,4,151 26 202,SUCCESS,TASK2768,4.1
17098,0,2020-12-04 00:00:00,5,90 93 78 164 183 108 65 31,SUCCESS,TASK287,4.1
17099,0,2020-12-04 00:00:00,3,90 43 197,FAIL,TASK3364,4.1
17100,1,2020-12-04 00:00:00,2,140 155 38 1 60 182 125 126 72 34 168 83,FAIL,TASK3415,4.1
17101,0,2020-12-04 00:00:00,1,111 197 46 203 155 148 121 174 0 67 66 131 202,FAIL,TASK3448,4.1
17102,2,2020-12-04 00:00:00,5,75 48 67 156 169 50 129 113 97 83 93 41 120 190 99,SUCCESS,TASK3764,4.1
17103,1,2020-12-04 00:00:00,2,17 182 143 181 3 13 36 195 160 54 0 188,SUCCESS,TASK4047,4.1
17104,2,2020-12-04 00:00:00,1,154 0 129 182 106 22 180 3 82 193 171 131,SUCCESS,TASK414,4.1
17105,0,2020-12-04 00:00:00,2,143 17 165 9 180 183 142,FAIL,TASK4227,4.1
17106,0,2020-12-04 00:00:00,5,179 142 180 10 133 135 24 54 25 86 81 126 114,SUCCESS,TASK4673,4.1
17107,0,2020-12-04 00:00:00,5,137 103 106 24 99 202 10 30 91 58 149 124 147,SUCCESS,TASK5150,4.1
17108,0,2020-12-04 00:00:00,2,136 66 62 196 188 31 138 190 19 160 197,SUCCESS,TASK5237,4.1
17109,1,2020-12-04 00:00:00,5,132 13 185 129 203,SUCCESS,TASK5264,4.1
17110,2,2020-12-04 00:00:00,4,154 83 139 123 72 143 10 159 55 14 151 146 107,SUCCESS,TASK5361,4.1
17111,0,2020-12-04 00:00:00,4,116 65 57,SUCCESS,TASK551,4.1
17112,3,2020-12-04 00:00:00,2,115 35 133 75 192 96 42 201 71 194 114 150,SUCCESS,TASK5529,4.1
17113,1,2020-12-04 00:00:00,1,71 102 105,FAIL,TASK5546,4.1
17114,1,2020-12-04 00:00:00,4,152 151 20 175 34 153 108 2 115 133 173 9 160 31,SUCCESS,TASK5553,4.1
17115,1,2020-12-04 00:00:00,3,140 118 187 133 100 131 117 49 42 28 77 50,FAIL,TASK5599,4.1
17116,0,2020-12-04 00:00:00,1,191 162 130,FAIL,TASK5714,4.1
17117,2,2020-12-04 00:00:00,5,117 168 184 19 151 203,SUCCESS,TASK5910,4.1
17118,1,2020-12-04 00:00:00,4,159 171 91 124,SUCCESS,TASK6246,4.1
17119,3,2020-12-04 00:00:00,5,35 178 158 68 102 182 189 66 0 203,SUCCESS,TASK6301,4.1
17120,3,2020-12-04 00:00:00,5,74 12 134 116 77 161 58 105,SUCCESS,TASK6546,4.1
17121,1,2020-12-04 00:00:00,4,59 91 124 30,FAIL,TASK7046,4.1
17122,0,2020-12-04 00:00:00,5,24 70 146 164 202 157 31 43 38 82 55 123 72 51 58,FAIL,TASK7166,4.1
17123,0,2020-12-04 00:00:00,3,88 24 36 153 178 193 132 27 7 85 171,FAIL,TASK7274,4.1
17124,1,2020-12-04 00:00:00,3,59 186 175 42 82 37 51 177 52 50,FAIL,TASK7605,4.1
17125,1,2020-12-04 00:00:00,2,4 147 5 203,SUCCESS,TASK7784,4.1
17126,2,2020-12-04 00:00:00,1,118 113 54 36 55 100 133,FAIL,TASK8189,4.1
17127,0,2020-12-04 00:00:00,1,8 7 201 154 61 128 164,SUCCESS,TASK8211,4.1
17128,4,2020-12-04 00:00:00,3,149 197 143 68 135 14 24 122 90 107 64 79,SUCCESS,TASK8323,4.1
17129,0,2020-12-04 00:00:00,1,109 30 162 7 85 113 70 31 123 0 183 182,FAIL,TASK8523,4.1
17130,1,2020-12-04 00:00:00,4,39 154 78 166 183 80 95 162 99,SUCCESS,TASK8622,4.1
17131,3,2020-12-04 00:00:00,5,190 88 182,SUCCESS,TASK8731,4.1
17132,1,2020-12-04 00:00:00,3,90 10 151 149 31,FAIL,TASK9059,4.1
17133,1,2020-12-04 00:00:00,4,132 101 79 107 139 17 16 30 87 100 160 203 133,SUCCESS,TASK9107,4.1
17134,2,2020-12-04 00:00:00,1,95 193 53 178 171 4 99,FAIL,TASK9392,4.1
17135,0,2020-12-04 00:00:00,5,102 40 57 157 76 66 100 33,SUCCESS,TASK9565,4.1
17136,0,2020-12-04 00:00:00,1,60 119 27 161 37 130 68,FAIL,TASK9650,4.1
17137,2,2020-12-04 00:00:00,1,155 56 77 42 146 128,SUCCESS,TASK970,4.1
17138,3,2020-12-04 00:00:00,4,133 192 167 24 104 128 8 111,SUCCESS,TASK9846,4.1
17139,1,2020-12-05 00:00:00,4,190 91 124 44 137 157 136 165 14 29 76,SUCCESS,TASK1223,5.0
17140,0,2020-12-05 00:00:00,3,24 20 179 154 82 44 117 137 12 118 164,FAIL,TASK1336,5.0
17141,4,2020-12-05 00:00:00,2,137 84 116 117,SUCCESS,TASK1357,5.0
17142,2,2020-12-05 00:00:00,5,159 104 154 197 180 25 170 101,FAIL,TASK1554,5.0
17143,3,2020-12-05 00:00:00,1,75 124 155 200 145 80 54 137 79 191 107,SUCCESS,TASK2359,5.0
17144,0,2020-12-05 00:00:00,1,173 25 140 82 193 197 59 42 41 132 95 84 12,FAIL,TASK2799,5.0
17145,1,2020-12-05 00:00:00,4,27 154 2 53 161 151 24 191 163 0 194 78 74,SUCCESS,TASK2826,5.0
17146,1,2020-12-05 00:00:00,3,16 136 27 149 2 179 15 184 52 197 80 14 174,SUCCESS,TASK3170,5.0
17147,0,2020-12-05 00:00:00,4,157 49 135 40 138 36 30 89 86 119 21 62 169,SUCCESS,TASK3260,5.0
17148,2,2020-12-05 00:00:00,1,90 5 73 117 125 162 122 161 7 58 95,SUCCESS,TASK3292,5.0
17149,1,2020-12-05 00:00:00,3,66 118 64 146 101 2 120 172 130 142 74 203,FAIL,TASK3397,5.0
17150,1,2020-12-05 00:00:00,2,125 99 167 64 105 6 141 180 173 195 62 9 74,FAIL,TASK3759,5.0
17151,0,2020-12-05 00:00:00,5,186 67 30 178 160 81 78,SUCCESS,TASK3817,5.0
17152,0,2020-12-05 00:00:00,5,133 78 70 163,FAIL,TASK3949,5.0
17153,0,2020-12-05 00:00:00,1,167 191 138 195 113,SUCCESS,TASK4000,5.0
17154,3,2020-12-05 00:00:00,3,33 158 144 21 49 68,SUCCESS,TASK4164,5.0
17155,0,2020-12-05 00:00:00,3,162 154 119 169 187 200,FAIL,TASK4530,5.0
17156,0,2020-12-05 00:00:00,4,107 61 168 10 178 18 66 6 94 163 135 182 147 39 156 200,SUCCESS,TASK4672,5.0
17157,2,2020-12-05 00:00:00,4,52 97 196 132 145 104 164 109 146 130,SUCCESS,TASK4675,5.0
17158,3,2020-12-05 00:00:00,3,147 199 61,FAIL,TASK4780,5.0
17159,3,2020-12-05 00:00:00,1,41 197 100 11 185 141 183 172,SUCCESS,TASK5146,5.0
17160,0,2020-12-05 00:00:00,1,58 157 130 75 181 30 19 170 141 21 77 109 163,FAIL,TASK5841,5.0
17161,1,2020-12-05 00:00:00,4,177 53 134 148 93 126 114 112 78 175,SUCCESS,TASK6769,5.0
17162,1,2020-12-05 00:00:00,1,174 48 172 55 22 14 1 99 24,SUCCESS,TASK6946,5.0
17163,0,2020-12-05 00:00:00,4,166 49 10,FAIL,TASK6992,5.0
17164,1,2020-12-05 00:00:00,2,198 110 68 121 154 23 95 113 146 85 41,FAIL,TASK7319,5.0
17165,0,2020-12-05 00:00:00,1,150 46 94 103 133,FAIL,TASK7350,5.0
17166,4,2020-12-05 00:00:00,5,92 70 54 117 165 167 180 158 23 45 94,FAIL,TASK7658,5.0
17167,0,2020-12-05 00:00:00,1,203 22 128 192 97,FAIL,TASK7703,5.0
17168,1,2020-12-05 00:00:00,2,81 55 20 203,SUCCESS,TASK8105,5.0
17169,3,2020-12-05 00:00:00,1,156 49 166 1 27 36 12 183 30 193 77 203 101 202 148,SUCCESS,TASK8189,5.0
17170,0,2020-12-05 00:00:00,5,47 130 196 182 167 60 48 98 166 55 193 105 96 123 37,FAIL,TASK8286,5.0
17171,2,2020-12-05 00:00:00,4,140 188 2 42,SUCCESS,TASK8679,5.0
17172,1,2020-12-05 00:00:00,4,182 45 135 157 86 183 11 181 202,FAIL,TASK8723,5.0
17173,0,2020-12-05 00:00:00,5,141 30 186 33 126 95 122 195 143 24 155 156 118 37 105,SUCCESS,TASK8780,5.0
17174,0,2020-12-05 00:00:00,2,118 156 190 167 105,FAIL,TASK8808,5.0
17175,3,2020-12-05 00:00:00,5,127 48 161 82 30 75 72 152 54,SUCCESS,TASK9700,5.0
17176,0,2020-12-05 00:00:00,4,177 56 80,SUCCESS,TASK9736,5.0
17177,1,2020-12-05 00:00:00,5,79 153 170 116 46 41 90 188 76 202 16 68 51 74 24,FAIL,TASK9861,5.0
17178,0,2020-12-05 00:00:00,4,130 36 72 83 65 163 160 55 139 79 200,SUCCESS,TASK9907,5.0
17179,1,2020-12-06 00:00:00,4,168 189 10 5 81 116,FAIL,TASK1583,2.6
17180,2,2020-12-06 00:00:00,1,55 91 104 193 202 121 161 10 188,FAIL,TASK1879,2.6
17181,0,2020-12-06 00:00:00,2,41 147 153 172,SUCCESS,TASK190,2.6
17182,2,2020-12-06 00:00:00,3,187 4 117 3 6 109 167,FAIL,TASK2132,2.6
17183,0,2020-12-06 00:00:00,3,113 119 171 100 87 17 55 9 163 203 120 121,SUCCESS,TASK2507,2.6
17184,0,2020-12-06 00:00:00,2,122 10 188 6 201,FAIL,TASK2623,2.6
17185,0,2020-12-06 00:00:00,1,177 135 110 136 183,FAIL,TASK2697,2.6
17186,2,2020-12-06 00:00:00,1,84 91 189 59 159 46 185 0 81 109 93 11 5,FAIL,TASK2777,2.6
17187,1,2020-12-06 00:00:00,5,169 108 160 109,SUCCESS,TASK2799,2.6
17188,1,2020-12-06 00:00:00,3,109 80 122 174 196 55 29 82 10 126 79 154,FAIL,TASK292,2.6
17189,0,2020-12-06 00:00:00,5,119 200 61 180 126 65 102 173 93,SUCCESS,TASK3592,2.6
17190,1,2020-12-06 00:00:00,2,110 57 196 117 197 119 34 100 21 39 87 179 53 41,FAIL,TASK3597,2.6
17191,2,2020-12-06 00:00:00,1,122 151 93 20 125 153 6 8 113 30 119 83 108 72,FAIL,TASK4141,2.6
17192,3,2020-12-06 00:00:00,1,198 187 10 158 13 193 109 31 128 86 33 16 97 84 201,SUCCESS,TASK4718,2.6
17193,2,2020-12-06 00:00:00,4,143 156 9 89 172 72 158 30,SUCCESS,TASK4783,2.6
17194,0,2020-12-06 00:00:00,1,42 70 47 115 200,FAIL,TASK4945,2.6
17195,0,2020-12-06 00:00:00,3,22 190 105 18 81 203,SUCCESS,TASK5070,2.6
17196,1,2020-12-06 00:00:00,5,155 121 109 126 145 38 188 76 200 75 153 66,FAIL,TASK5167,2.6
17197,0,2020-12-06 00:00:00,2,39 153 176 28,FAIL,TASK5571,2.6
17198,2,2020-12-06 00:00:00,1,19 152 17 178 60 35 44 73 177 147 29 141 138,FAIL,TASK5599,2.6
17199,1,2020-12-06 00:00:00,1,49 8 78 180 166 37,FAIL,TASK570,2.6
17200,0,2020-12-06 00:00:00,1,6 138 99 22 131 177 93 8 65 71,FAIL,TASK6006,2.6
17201,0,2020-12-06 00:00:00,2,138 177 116 121,FAIL,TASK608,2.6
17202,0,2020-12-06 00:00:00,3,182 177 72 143 127 159 69 71 140 57 92,FAIL,TASK610,2.6
17203,0,2020-12-06 00:00:00,3,99 45 52 64 16 4 73 171 131 200,FAIL,TASK6140,2.6
17204,3,2020-12-06 00:00:00,3,165 188 6 64 108 164 42,FAIL,TASK6258,2.6
17205,3,2020-12-06 00:00:00,5,181 174 138 52 111 184 134 83,SUCCESS,TASK6282,2.6
17206,0,2020-12-06 00:00:00,5,153 52 8 91 202 42 24 0 134 185 146 121,SUCCESS,TASK6289,2.6
17207,0,2020-12-06 00:00:00,1,18 29 108 196 120 125 121 118 12 105 58 203,FAIL,TASK6339,2.6
17208,0,2020-12-06 00:00:00,3,91 176 171 26 136 181 127 72 13 42 114 192 135 174,FAIL,TASK6367,2.6
17209,0,2020-12-06 00:00:00,1,102 145 85 154 36 9 150 103 136 35 192 127,FAIL,TASK6382,2.6
17210,1,2020-12-06 00:00:00,3,181 62 74 203 10 40 120,FAIL,TASK6527,2.6
17211,2,2020-12-06 00:00:00,5,111 48 10 55 145 87 159 190 118,FAIL,TASK6824,2.6
17212,2,2020-12-06 00:00:00,4,103 22 199 166 119 51 101,FAIL,TASK7101,2.6
17213,1,2020-12-06 00:00:00,3,88 146 169 200,SUCCESS,TASK7219,2.6
17214,0,2020-12-06 00:00:00,1,141 47 61 144 43,SUCCESS,TASK7237,2.6
17215,0,2020-12-06 00:00:00,4,167 122 38 80 124 35 42 53 13,FAIL,TASK7536,2.6
17216,5,2020-12-06 00:00:00,3,149 193 127 53 9 188 13 180 198 187 44 32 130,SUCCESS,TASK7658,2.6
17217,1,2020-12-06 00:00:00,2,38 191 119 45 137 104 91 151 80 25 85 131 159 27 5,FAIL,TASK7751,2.6
17218,0,2020-12-06 00:00:00,3,22 63 72 16 175 25,SUCCESS,TASK8339,2.6
17219,2,2020-12-06 00:00:00,3,95 197 88 3,SUCCESS,TASK891,2.6
17220,3,2020-12-06 00:00:00,2,71 95 12 174 153 75 93 140 14 170 111 43 179,SUCCESS,TASK8945,2.6
17221,3,2020-12-06 00:00:00,4,78 178 114 108 97 70 131 164 30 150 128 86,FAIL,TASK9392,2.6
17222,0,2020-12-06 00:00:00,4,29 192 160 106 77,SUCCESS,TASK9534,2.6
17223,1,2020-12-06 00:00:00,4,102 164 29 123 146,FAIL,TASK9650,2.6
17224,0,2020-12-07 00:00:00,4,196 202 60 188 52 85 29,SUCCESS,TASK1069,1.1
17225,1,2020-12-07 00:00:00,5,69 109 186 181,SUCCESS,TASK10,1.1
17226,3,2020-12-07 00:00:00,3,171 93 44 111,SUCCESS,TASK1169,1.1
17227,0,2020-12-07 00:00:00,2,199 26 3 35 150 86 155 25 106 13 147 174 16 0 136 202,FAIL,TASK1275,1.1
17228,0,2020-12-07 00:00:00,1,60 193 81 150 66 158 40 139 49 38,FAIL,TASK1470,1.1
17229,2,2020-12-07 00:00:00,4,16 109 140 21 171 155 138 193 0 14 48 106 22,SUCCESS,TASK1915,1.1
17230,0,2020-12-07 00:00:00,4,62 82 166 201 27 190,SUCCESS,TASK2119,1.1
17231,5,2020-12-07 00:00:00,3,69 76 182 99 10,SUCCESS,TASK2169,1.1
17232,0,2020-12-07 00:00:00,4,199 200 8 46 159 121 73 21 180 39 103 116 82 104 182 201,FAIL,TASK2479,1.1
17233,0,2020-12-07 00:00:00,3,175 18 126 93 118 113,SUCCESS,TASK258,1.1
17234,0,2020-12-07 00:00:00,4,24 158 115 200 30 174 89 202 3 101 185 138 178,SUCCESS,TASK305,1.1
17235,1,2020-12-07 00:00:00,4,82 114 138 199 32 41 124 56 139 73 94 85 2 30 42 201,SUCCESS,TASK3234,1.1
17236,0,2020-12-07 00:00:00,1,84 82 1 15 28 107 160 180 147 106 64 91 186 201,SUCCESS,TASK3458,1.1
17237,0,2020-12-07 00:00:00,2,88 89 72 8 123 55 171 86 126 110 65 16 191 116 202,FAIL,TASK3486,1.1
17238,3,2020-12-07 00:00:00,4,130 167 94 161 122 65 157 53 178 11 66 10 19 175,SUCCESS,TASK4006,1.1
17239,1,2020-12-07 00:00:00,4,89 48 100 26 142 1,FAIL,TASK4393,1.1
17240,0,2020-12-07 00:00:00,3,53 63 45 95 153 38 25 111 180 56 76 155 84,SUCCESS,TASK4628,1.1
17241,1,2020-12-07 00:00:00,5,102 195 153,SUCCESS,TASK4670,1.1
17242,0,2020-12-07 00:00:00,4,121 1 42 78 139 76 185 5 50 103 71 98,SUCCESS,TASK4862,1.1
17243,2,2020-12-07 00:00:00,5,20 57 121 13 78 203 120 18,FAIL,TASK4978,1.1
17244,2,2020-12-07 00:00:00,3,199 4 156 158,FAIL,TASK516,1.1
17245,1,2020-12-07 00:00:00,4,41 51 96 13 163 146,SUCCESS,TASK5308,1.1
17246,0,2020-12-07 00:00:00,5,154 16 109 139 95 189 9 192 115 127 32 60,SUCCESS,TASK5369,1.1
17247,1,2020-12-07 00:00:00,2,187 160 41 0,SUCCESS,TASK5476,1.1
17248,0,2020-12-07 00:00:00,3,110 2 202 152 193 115 131 27 101 178 127 28,FAIL,TASK5530,1.1
17249,0,2020-12-07 00:00:00,2,124 30 146 178 111 105 82 62 177 112 83 147,FAIL,TASK574,1.1
17250,1,2020-12-07 00:00:00,2,133 174 34 184 127 17,SUCCESS,TASK5841,1.1
17251,0,2020-12-07 00:00:00,1,120 109 85 23 32,SUCCESS,TASK611,1.1
17252,2,2020-12-07 00:00:00,2,116 122 57 73 131 72 94 69 3,FAIL,TASK6241,1.1
17253,1,2020-12-07 00:00:00,1,183 56 90 126 193 93,SUCCESS,TASK6263,1.1
17254,0,2020-12-07 00:00:00,2,14 60 140 57 32 4 171 90 95 144 121 48,FAIL,TASK6472,1.1
17255,0,2020-12-07 00:00:00,2,129 24 175 39 149 124,SUCCESS,TASK6575,1.1
17256,0,2020-12-07 00:00:00,1,46 131 114 4 104,SUCCESS,TASK6708,1.1
17257,1,2020-12-07 00:00:00,3,135 200 97 16 21 89 179 71 87 172 51,SUCCESS,TASK722,1.1
17258,3,2020-12-07 00:00:00,5,55 12 50 117,SUCCESS,TASK7324,1.1
17259,0,2020-12-07 00:00:00,4,33 172 47 85 125 110 23 116 126 25 78 42 178,SUCCESS,TASK7437,1.1
17260,0,2020-12-07 00:00:00,2,19 41 26 166 179 109 119 101 23 105 67 97,SUCCESS,TASK7670,1.1
17261,0,2020-12-07 00:00:00,1,129 53 93 26 130 56 169 67 192 167 175,FAIL,TASK8352,1.1
17262,0,2020-12-07 00:00:00,3,149 29 133 155 32 146 10 52 60 13 23 96 195 58,FAIL,TASK8661,1.1
17263,0,2020-12-07 00:00:00,3,7 168 79 13 161 183 138 105 122,SUCCESS,TASK8694,1.1
17264,0,2020-12-07 00:00:00,2,159 29 121 172 35 153 9 171 5 37 124 77,FAIL,TASK8810,1.1
17265,2,2020-12-07 00:00:00,4,180 151 106 23 194 111 89,SUCCESS,TASK9511,1.1
17266,2,2020-12-07 00:00:00,1,14 19 100 102 47 130 94 162 63 71 46 128 78 36,SUCCESS,TASK9954,1.1
17267,0,2020-12-08 00:00:00,2,166 154 21 35 115 4 45 156 98 190 171,FAIL,TASK1028,1.7
17268,0,2020-12-08 00:00:00,5,191 148 163,SUCCESS,TASK1139,1.7
17269,0,2020-12-08 00:00:00,3,185 59 82 118 186 95 28 113 155 110 38 161 181,FAIL,TASK1150,1.7
17270,0,2020-12-08 00:00:00,1,99 153 45 86 145 144 105 95,FAIL,TASK1178,1.7
17271,0,2020-12-08 00:00:00,5,134 160 172 12 49 87 203 79,SUCCESS,TASK1466,1.7
17272,0,2020-12-08 00:00:00,4,72 177 113 0 6 158 35,SUCCESS,TASK1614,1.7
17273,1,2020-12-08 00:00:00,5,140 44 41 115 43 30,SUCCESS,TASK2035,1.7
17274,2,2020-12-08 00:00:00,1,130 98 50,SUCCESS,TASK216,1.7
17275,2,2020-12-08 00:00:00,4,122 198 182 31 168 200 25 170 191 8 155 169 175 15 200,FAIL,TASK2250,1.7
17276,4,2020-12-08 00:00:00,1,20 192 131 118 136,SUCCESS,TASK2558,1.7
17277,0,2020-12-08 00:00:00,4,60 64 175 48,SUCCESS,TASK2734,1.7
17278,1,2020-12-08 00:00:00,2,27 96 95 100 39 25 21 170,SUCCESS,TASK2802,1.7
17279,0,2020-12-08 00:00:00,2,143 83 104 72 171 150 6 148 141 198 136 60 64,FAIL,TASK2986,1.7
17280,1,2020-12-08 00:00:00,3,162 76 3 15 12 18 130 165 52,FAIL,TASK3330,1.7
17281,1,2020-12-08 00:00:00,1,104 198 193 191 77 35 109 189 127 130,FAIL,TASK3486,1.7
17282,0,2020-12-08 00:00:00,4,199 100 6 88 179 59 28 41,FAIL,TASK3889,1.7
17283,3,2020-12-08 00:00:00,4,17 43 152 77 122 44 62,SUCCESS,TASK4375,1.7
17284,1,2020-12-08 00:00:00,3,172 6 142 178 26 18,SUCCESS,TASK4530,1.7
17285,0,2020-12-08 00:00:00,5,57 104 136 20 14,SUCCESS,TASK4605,1.7
17286,0,2020-12-08 00:00:00,5,120 181 169 104 96 201,SUCCESS,TASK4606,1.7
17287,0,2020-12-08 00:00:00,2,151 97 165 3 152 159,FAIL,TASK4937,1.7
17288,0,2020-12-08 00:00:00,3,182 26 168 20 145 131 107,SUCCESS,TASK5107,1.7
17289,0,2020-12-08 00:00:00,2,130 81 116 51 72 150 18 171 145,SUCCESS,TASK5296,1.7
17290,1,2020-12-08 00:00:00,2,180 173 83 47 150 75 194 94 65 55,FAIL,TASK5530,1.7
17291,0,2020-12-08 00:00:00,1,13 174 140 46 196 9 63 101,SUCCESS,TASK5816,1.7
17292,2,2020-12-08 00:00:00,4,43 177 100 108 42 201 162 64 151 167 136,SUCCESS,TASK6017,1.7
17293,0,2020-12-08 00:00:00,3,134 58 69 198 115 171 30 195 56 9 65,FAIL,TASK6112,1.7
17294,2,2020-12-08 00:00:00,5,72 98 35 111 85,SUCCESS,TASK6501,1.7
17295,2,2020-12-08 00:00:00,5,174 189 112 190 197 70 103 33 146,SUCCESS,TASK6527,1.7
17296,0,2020-12-08 00:00:00,5,165 51 74 195 20 115 85 152 141 67 177 59 134 146 136,FAIL,TASK6884,1.7
17297,0,2020-12-08 00:00:00,5,67 181 68 31 127 134 7 85 66,SUCCESS,TASK7014,1.7
17298,0,2020-12-08 00:00:00,2,118 183 142 27 152 76 93 174 60 25 39 37 133,FAIL,TASK7276,1.7
17299,0,2020-12-08 00:00:00,1,162 90 185 72 176 153,SUCCESS,TASK7455,1.7
17300,0,2020-12-08 00:00:00,4,131 203 162 158 87,FAIL,TASK7461,1.7
17301,2,2020-12-08 00:00:00,5,181 142 132 110 39 1 94 56 147 18 80 95,SUCCESS,TASK7605,1.7
17302,0,2020-12-08 00:00:00,5,190 86 4 145 108 41,SUCCESS,TASK7650,1.7
17303,2,2020-12-08 00:00:00,2,0 45 119 176 179 100 198 115 158,SUCCESS,TASK7751,1.7
17304,2,2020-12-08 00:00:00,1,9 190 159 11 123 130 29 202,FAIL,TASK7895,1.7
17305,3,2020-12-08 00:00:00,2,136 118 60 0 149 145 31 147 187 160 140 85 8 165,SUCCESS,TASK8222,1.7
17306,0,2020-12-08 00:00:00,4,100 203 160 143 65,SUCCESS,TASK8270,1.7
17307,1,2020-12-08 00:00:00,2,49 57 139 121 43 111 122 117 181 0 77 65 63 29,SUCCESS,TASK8506,1.7
17308,0,2020-12-08 00:00:00,4,1 11 124 16 198 152 47 42 74 164 4,FAIL,TASK8739,1.7
17309,2,2020-12-08 00:00:00,4,142 136 161 7 141 35 111 149 103 91 202,SUCCESS,TASK8793,1.7
17310,0,2020-12-08 00:00:00,4,34 87 55 160 99 91 31 170 2 119 127,SUCCESS,TASK8899,1.7
17311,4,2020-12-08 00:00:00,1,138 148 4,SUCCESS,TASK9392,1.7
17312,2,2020-12-08 00:00:00,4,147 90 68 42 94 23 196 197 137 180 87 47,SUCCESS,TASK9650,1.7
17313,2,2020-12-08 00:00:00,5,112 86 61 15 41 45 128 111 66 152 202 115 44,FAIL,TASK9861,1.7
17314,0,2020-12-08 00:00:00,5,195 160 59 149 150 70 64 78 91 46,SUCCESS,TASK9956,1.7
17315,0,2020-12-08 00:00:00,5,187 0 160 157 171 177 166 155 31 81 117 28 125 179 141,SUCCESS,TASK9981,1.7
17316,3,2020-12-09 00:00:00,4,108 88 19 76 134 105 60 201 180 179 203,SUCCESS,TASK1554,5.3
17317,2,2020-12-09 00:00:00,4,142 68 55 15 84 83 30 67 108 156 72 192 95 57,SUCCESS,TASK1824,5.3
17318,2,2020-12-09 00:00:00,5,146 46 110 145 199 165 115 45 51 154,SUCCESS,TASK222,5.3
17319,4,2020-12-09 00:00:00,3,161 85 41 177,SUCCESS,TASK2666,5.3
17320,3,2020-12-09 00:00:00,4,38 54 52 74 62 80 102 201,SUCCESS,TASK2839,5.3
17321,0,2020-12-09 00:00:00,3,148 128 179 34 154 161 111 153 4 129 72 186 38 162 99,SUCCESS,TASK2927,5.3
17322,0,2020-12-09 00:00:00,5,125 66 104 26 179 36 18 193 123 194 191 140 24 118 56,SUCCESS,TASK3463,5.3
17323,1,2020-12-09 00:00:00,4,122 101 28 203 27 6 63 55 0 5 185 178 107 90,SUCCESS,TASK3515,5.3
17324,2,2020-12-09 00:00:00,5,3 176 126 78 99 84 148 175 142 151 184 140 12,SUCCESS,TASK3759,5.3
17325,2,2020-12-09 00:00:00,5,199 40 167 131 50 55 147,SUCCESS,TASK3953,5.3
17326,0,2020-12-09 00:00:00,3,9 176 39 12 135 158 178 184,FAIL,TASK428,5.3
17327,0,2020-12-09 00:00:00,1,131 150 178 125 30,FAIL,TASK4381,5.3
17328,1,2020-12-09 00:00:00,2,0 174 99,FAIL,TASK4398,5.3
17329,1,2020-12-09 00:00:00,3,18 90 174 27 197 117,FAIL,TASK456,5.3
17330,0,2020-12-09 00:00:00,5,200 46 185 89 64 92 199 22 61 90 139 201 74 76 138,FAIL,TASK4635,5.3
17331,3,2020-12-09 00:00:00,3,9 4 77 144 164 109 19 38 122 152 53 68 169 107 203,SUCCESS,TASK4700,5.3
17332,2,2020-12-09 00:00:00,3,61 19 195 83 167,SUCCESS,TASK4799,5.3
17333,0,2020-12-09 00:00:00,1,54 146 186 130 136 60 29 137 172 21,FAIL,TASK5472,5.3
17334,1,2020-12-09 00:00:00,3,199 131 165 140 9 85 65 128 16 115 203,FAIL,TASK5571,5.3
17335,2,2020-12-09 00:00:00,5,112 23 139 111 8 2,SUCCESS,TASK570,5.3
17336,0,2020-12-09 00:00:00,1,81 99 21 77 148 97 55 119 154 196 115 193 123 68 194 200,SUCCESS,TASK5996,5.3
17337,0,2020-12-09 00:00:00,2,94 160 42 180 142 20 198 161 193 32 188 119 112 91 88,SUCCESS,TASK6082,5.3
17338,1,2020-12-09 00:00:00,2,181 51 53 188 35 102 77,FAIL,TASK610,5.3
